 날짜,시간,청운효자동
 20190206, 0700, 8.500000 
 20190206, 0800, 8.000000 
 20190206, 0900, 7.800000 
 20190206, 1000, 7.200000 
 20190206, 1100, 6.900000 
 20190206, 1200, 6.700000 
 20190206, 1300, 6.400000 
 20190206, 1400, 6.300000 
 20190206, 1500, 5.600000 
 20190206, 1600, 5.000000 
 20190206, 1700, 4.000000 
 20190206, 1800, 3.100000 
 20190206, 1900, 1.300000 
 20190206, 2000, 0.600000 
 20190206, 2100, 0.000000 
 20190206, 2200, -0.900000 
 20190206, 2300, -1.100000 
 20190207, 0000, -1.000000 
 20190207, 0100, -1.500000 
 20190207, 0200, -0.600000 
 20190207, 0300, -0.600000 
 20190207, 0400, -0.800000 
 20190207, 0500, -0.700000 
 20190207, 0600, -1.900000 
 20190207, 0700, -2.400000 
 20190207, 0800, -4.100000 
 20190207, 0900, -4.800000 
 20190207, 1000, -5.500000 
 20190207, 1100, -6.400000 
 20190207, 1200, -7.300000 
 20190207, 1300, -7.800000 
 20190207, 1400, -8.300000 
 20190207, 1500, -8.700000 
 20190207, 1600, -9.100000 
 20190207, 1700, -9.400000 
 20190207, 1800, -9.500000 
 20190207, 1900, -9.700000 
 20190207, 2000, -9.900000 
 20190207, 2100, -9.900000 
 20190207, 2200, -10.000000 
 20190207, 2300, -9.000000 
 20190208, 0000, -6.600000 
 20190208, 0100, -4.300000 
 20190208, 0200, -3.600000 
 20190208, 0300, -2.200000 
 20190208, 0400, -2.200000 
 20190208, 0500, -1.800000 
 20190208, 0600, -1.800000 
 20190208, 0700, -2.900000 
 20190208, 0800, -4.100000 
 20190208, 0900, -4.700000 
 20190208, 1000, -4.900000 
 20190208, 1100, -4.800000 
 20190208, 1200, -4.800000 
 20190208, 1300, -5.000000 
 20190208, 1400, -5.300000 
 20190208, 1500, -5.600000 
 20190208, 1600, -5.700000 
 20190208, 1700, -6.200000 
 20190208, 1800, -6.600000 
 20190208, 1900, -7.300000 
 20190208, 2000, -7.600000 
 20190208, 2100, -8.200000 
 20190208, 2200, -8.300000 
 20190208, 2300, -7.400000 
 20190209, 0000, -5.800000 
 20190209, 0100, -4.700000 
 20190209, 0200, -4.000000 
 20190209, 0300, -2.400000 
 20190209, 0400, -2.500000 
 20190209, 0500, -2.400000 
 20190209, 0600, -2.200000 
 20190209, 0700, -2.600000 
 20190209, 0800, -3.600000 
 20190209, 0900, -4.000000 
 20190209, 1000, -4.500000 
 20190209, 1100, -5.200000 
 20190209, 1200, -5.500000 
 20190209, 1300, -6.000000 
 20190209, 1400, -6.500000 
 20190209, 1500, -7.000000 
 20190209, 1600, -7.500000 
 20190209, 1700, -8.000000 
 20190209, 1800, -8.300000 
 20190209, 1900, -8.500000 
 20190209, 2000, -8.800000 
 20190209, 2100, -9.000000 
 20190209, 2200, -8.500000 
 20190209, 2300, -7.100000 
 20190210, 0000, -5.200000 
 20190210, 0100, -3.100000 
 20190210, 0200, -2.300000 
 20190210, 0300, -2.100000 
 20190210, 0400, -2.300000 
 20190210, 0500, -1.800000 
 20190210, 0600, -2.400000 
 20190210, 0700, -2.600000 
 20190210, 0800, -3.100000 
 20190210, 0900, -3.300000 
 20190210, 1000, -3.500000 
 20190210, 1100, -3.500000 
 20190210, 1200, -3.700000 
 20190210, 1300, -4.000000 
 20190210, 1400, -4.100000 
 20190210, 1500, -4.700000 
 20190210, 1600, -5.400000 
 20190210, 1700, -5.700000 
 20190210, 1800, -6.100000 
 20190210, 1900, -6.500000 
 20190210, 2000, -7.200000 
 20190210, 2100, -7.400000 
 20190210, 2200, -7.000000 
 20190210, 2300, -5.400000 
 20190211, 0000, -3.000000 
 20190211, 0100, -1.600000 
 20190211, 0200, -0.600000 
 20190211, 0300, -0.100000 
 20190211, 0400, 0.900000 
 20190211, 0500, 1.300000 
 20190211, 0600, 1.900000 
 20190211, 0700, 1.000000 
 20190211, 0800, -0.300000 
 20190211, 0900, -0.900000 
 20190211, 1000, -1.400000 
 20190211, 1100, -1.900000 
 20190211, 1200, -2.100000 
 20190211, 1300, -2.700000 
 20190211, 1400, -3.500000 
 20190211, 1500, -4.000000 
 20190211, 1600, -3.800000 
 20190211, 1700, -3.000000 
 20190211, 1800, -2.400000 
 20190211, 1900, -2.900000 
 20190211, 2000, -2.900000 
 20190211, 2100, -2.800000 
 20190211, 2200, -2.600000 
 20190211, 2300, -1.900000 
 20190212, 0000, -0.200000 
 20190212, 0100, 0.800000 
 20190212, 0200, 2.300000 
 20190212, 0300, 2.200000 
 20190212, 0400, 3.000000 
 20190212, 0500, 3.300000 
 20190212, 0600, 3.300000 
 20190212, 0700, 2.500000 
 20190212, 0800, 1.300000 
 20190212, 0900, 0.500000 
 20190212, 1000, 0.000000 
 20190212, 1100, -0.300000 
 20190212, 1200, -0.900000 
 20190212, 1300, -1.600000 
 20190212, 1400, -1.900000 
 20190212, 1500, -2.300000 
 20190212, 1600, -2.900000 
 20190212, 1700, -3.500000 
 20190212, 1800, -4.400000 
 20190212, 1900, -4.600000 
 20190212, 2000, -5.000000 
 20190212, 2100, -5.500000 
 20190212, 2200, -5.400000 
 20190212, 2300, -4.100000 
 20190213, 0000, -2.100000 
 20190213, 0100, -0.400000 
 20190213, 0200, -0.200000 
 20190213, 0300, 0.500000 
 20190213, 0400, 1.000000 
 20190213, 0500, 2.300000 
 20190213, 0600, 2.200000 
 20190213, 0700, 1.000000 
 20190213, 0800, -0.500000 
 20190213, 0900, -1.300000 
 20190213, 1000, -1.700000 
 20190213, 1100, -2.100000 
 20190213, 1200, -2.700000 
 20190213, 1300, -3.100000 
 20190213, 1400, -3.400000 
 20190213, 1500, -3.900000 
 20190213, 1600, -4.400000 
 20190213, 1700, -4.900000 
 20190213, 1800, -5.100000 
 20190213, 1900, -5.600000 
 20190213, 2000, -5.500000 
 20190213, 2100, -5.600000 
 20190213, 2200, -5.400000 
 20190213, 2300, -3.300000 
 20190214, 0000, -0.200000 
 20190214, 0100, 1.500000 
 20190214, 0200, 2.800000 
 20190214, 0300, 4.600000 
 20190214, 0400, 5.200000 
 20190214, 0500, 6.000000 
 20190214, 0600, 5.500000 
 20190214, 0700, 4.200000 
 20190214, 0800, 2.200000 
 20190214, 0900, 1.200000 
 20190214, 1000, 0.400000 
 20190214, 1100, 0.000000 
 20190214, 1200, -0.600000 
 20190214, 1300, -0.500000 
 20190214, 1400, -0.700000 
 20190214, 1500, -0.600000 
 20190214, 1600, -0.500000 
 20190214, 1700, -0.300000 
 20190214, 1800, -0.400000 
 20190214, 1900, -1.500000 
 20190214, 2000, -2.200000 
 20190214, 2100, -2.800000 
 20190214, 2200, -2.500000 
 20190214, 2300, -1.800000 
 20190215, 0000, -0.800000 
 20190215, 0100, -0.100000 
 20190215, 0200, 0.300000 
 20190215, 0300, 0.500000 
 20190215, 0400, 0.600000 
 20190215, 0500, 0.600000 
 20190215, 0600, 0.500000 
 20190215, 0700, 0.500000 
 20190215, 0800, 0.800000 
 20190215, 0900, 0.400000 
 20190215, 1000, -0.300000 
 20190215, 1100, -0.800000 
 20190215, 1200, -1.200000 
 20190215, 1300, -2.000000 
 20190215, 1400, -2.200000 
 20190215, 1500, -2.500000 
 20190215, 1600, -2.800000 
 20190215, 1700, -3.200000 
 20190215, 1800, -3.400000 
 20190215, 1900, -3.800000 
 20190215, 2000, -4.400000 
 20190215, 2100, -4.700000 
 20190215, 2200, -4.900000 
 20190215, 2300, -4.700000 
 20190216, 0000, -3.300000 
 20190216, 0100, -2.700000 
 20190216, 0200, -0.500000 
 20190216, 0300, -0.400000 
 20190216, 0400, 0.800000 
 20190216, 0500, 0.900000 
 20190216, 0600, 1.000000 
 20190216, 0700, 0.100000 
 20190216, 0800, -1.100000 
 20190216, 0900, -1.600000 
 20190216, 1000, -2.000000 
 20190216, 1100, -2.500000 
 20190216, 1200, -3.200000 
 20190216, 1300, -3.700000 
 20190216, 1400, -4.600000 
 20190216, 1500, -5.100000 
 20190216, 1600, -5.300000 
 20190216, 1700, -5.500000 
 20190216, 1800, -5.800000 
 20190216, 1900, -5.900000 
 20190216, 2000, -6.400000 
 20190216, 2100, -6.600000 
 20190216, 2200, -6.400000 
 20190216, 2300, -4.200000 
 20190217, 0000, -1.900000 
 20190217, 0100, 0.200000 
 20190217, 0200, 1.400000 
 20190217, 0300, 2.700000 
 20190217, 0400, 3.100000 
 20190217, 0500, 4.300000 
 20190217, 0600, 4.000000 
 20190217, 0700, 3.500000 
 20190217, 0800, 1.300000 
 20190217, 0900, 0.200000 
 20190217, 1000, -0.600000 
 20190217, 1100, -0.900000 
 20190217, 1200, -1.700000 
 20190217, 1300, -1.900000 
 20190217, 1400, -2.300000 
 20190217, 1500, -2.800000 
 20190217, 1600, -2.600000 
 20190217, 1700, -3.200000 
 20190217, 1800, -3.700000 
 20190217, 1900, -4.300000 
 20190217, 2000, -4.500000 
 20190217, 2100, -4.400000 
 20190217, 2200, -4.000000 
 20190217, 2300, -2.100000 
 20190218, 0000, 0.600000 
 20190218, 0100, 2.000000 
 20190218, 0200, 4.200000 
 20190218, 0300, 5.500000 
 20190218, 0400, 5.500000 
 20190218, 0500, 4.900000 
 20190218, 0600, 4.500000 
 20190218, 0700, 4.000000 
 20190218, 0800, 3.400000 
 20190218, 0900, 3.000000 
 20190218, 1000, 1.000000 
 20190218, 1100, 4.000000 
 20190218, 1200, 2.300000 
 20190218, 1300, 2.200000 
 20190218, 1400, 2.100000 
 20190218, 1500, 2.200000 
 20190218, 1600, 2.300000 
 20190218, 1700, 2.000000 
 20190218, 1800, 0.600000 
 20190218, 1900, 0.200000 
 20190218, 2000, 0.200000 
 20190218, 2100, 0.300000 
 20190218, 2200, 0.300000 
 20190218, 2300, 0.500000 
 20190219, 0000, 1.000000 
 20190219, 0100, 1.000000 
 20190219, 0200, 1.500000 
 20190219, 0300, 1.900000 
 20190219, 0400, 1.900000 
 20190219, 0500, 2.200000 
 20190219, 0600, 2.400000 
 20190219, 0700, 2.900000 
 20190219, 0800, 2.500000 
 20190219, 0900, 1.900000 
 20190219, 1000, 1.500000 
 20190219, 1100, 1.400000 
 20190219, 1200, 1.500000 
 20190219, 1300, 0.800000 
 20190219, 1400, 1.000000 
 20190219, 1500, 1.100000 
 20190219, 1600, 1.000000 
 20190219, 1700, 0.900000 
 20190219, 1800, 0.600000 
 20190219, 1900, 0.500000 
 20190219, 2000, 0.400000 
 20190219, 2100, 0.500000 
 20190219, 2200, 0.600000 
 20190219, 2300, 1.100000 
 20190220, 0000, 2.000000 
 20190220, 0100, 2.200000 
 20190220, 0200, 2.600000 
 20190220, 0300, 4.000000 
 20190220, 0400, 3.900000 
 20190220, 0500, 4.100000 
 20190220, 0600, 4.200000 
 20190220, 0700, 3.900000 
 20190220, 0800, 3.100000 
 20190220, 0900, 2.400000 
 20190220, 1000, 1.700000 
 20190220, 1100, 1.200000 
 20190220, 1200, 1.000000 
 20190220, 1300, 0.500000 
 20190220, 1400, -0.100000 
 20190220, 1500, -0.500000 
 20190220, 1600, -0.900000 
 20190220, 1700, -1.400000 
 20190220, 1800, -1.600000 
 20190220, 1900, -2.000000 
 20190220, 2000, -2.100000 
 20190220, 2100, -2.400000 
 20190220, 2200, -2.100000 
 20190220, 2300, -0.500000 
 20190221, 0000, 1.700000 
 20190221, 0100, 4.100000 
 20190221, 0200, 5.400000 
 20190221, 0300, 7.400000 
 20190221, 0400, 7.900000 
 20190221, 0500, 8.600000 
 20190221, 0600, 8.600000 
 20190221, 0700, 7.300000 
 20190221, 0800, 5.800000 
 20190221, 0900, 3.700000 
 20190221, 1000, 2.900000 
 20190221, 1100, 2.300000 
 20190221, 1200, 1.500000 
 20190221, 1300, 1.000000 
 20190221, 1400, 0.600000 
 20190221, 1500, 0.000000 
 20190221, 1600, -0.100000 
 20190221, 1700, -0.700000 
 20190221, 1800, -0.800000 
 20190221, 1900, -1.000000 
 20190221, 2000, -1.100000 
 20190221, 2100, -1.100000 
 20190221, 2200, -1.500000 
 20190221, 2300, 0.500000 
 20190222, 0000, 3.400000 
 20190222, 0100, 5.300000 
 20190222, 0200, 7.800000 
 20190222, 0300, 8.900000 
 20190222, 0400, 9.600000 
 20190222, 0500, 10.600000 
 20190222, 0600, 10.400000 
 20190222, 0700, 9.800000 
 20190222, 0800, 7.900000 
 20190222, 0900, 6.000000 
 20190222, 1000, 4.800000 
 20190222, 1100, 4.300000 
 20190222, 1200, 3.900000 
 20190222, 1300, 3.600000 
 20190222, 1400, 3.100000 
 20190222, 1500, 2.700000 
 20190222, 1600, 2.600000 
 20190222, 1700, 2.100000 
 20190222, 1800, 1.700000 
 20190222, 1900, 1.100000 
 20190222, 2000, 0.600000 
 20190222, 2100, 0.500000 
 20190222, 2200, 0.800000 
 20190222, 2300, 2.700000 
 20190223, 0000, 7.100000 
 20190223, 0100, 9.800000 
 20190223, 0200, 11.100000 
 20190223, 0300, 12.500000 
 20190223, 0400, 13.300000 
 20190223, 0500, 14.400000 
 20190223, 0600, 14.000000 
 20190223, 0700, 13.700000 
 20190223, 0800, 11.600000 
 20190223, 0900, 9.200000 
 20190223, 1000, 8.000000 
 20190223, 1100, 7.200000 
 20190223, 1200, 6.200000 
 20190223, 1300, 5.300000 
 20190223, 1400, 4.900000 
 20190223, 1500, 4.300000 
 20190223, 1600, 3.600000 
 20190223, 1700, 3.200000 
 20190223, 1800, 2.500000 
 20190223, 1900, 1.800000 
 20190223, 2000, 4.000000 
 20190223, 2100, 1.300000 
 20190223, 2200, 1.400000 
 20190223, 2300, 3.700000 
 20190224, 0000, 7.100000 
 20190224, 0100, 9.800000 
 20190224, 0200, 11.100000 
 20190224, 0300, 11.800000 
 20190224, 0400, 13.500000 
 20190224, 0500, 13.300000 
 20190224, 0600, 12.000000 
 20190224, 0700, 11.500000 
 20190224, 0800, 8.900000 
 20190224, 0900, 7.100000 
 20190224, 1000, 5.700000 
 20190224, 1100, 4.800000 
 20190224, 1200, 4.100000 
 20190224, 1300, 3.800000 
 20190224, 1400, 3.300000 
 20190224, 1500, 2.900000 
 20190224, 1600, 2.900000 
 20190224, 1700, 2.800000 
 20190224, 1800, 2.300000 
 20190224, 1900, 1.900000 
 20190224, 2000, 1.700000 
 20190224, 2100, 1.400000 
 20190224, 2200, 1.400000 
 20190224, 2300, 1.900000 
 20190225, 0000, 3.100000 
 20190225, 0100, 5.300000 
 20190225, 0200, 6.700000 
 20190225, 0300, 8.600000 
 20190225, 0400, 8.800000 
 20190225, 0500, 9.300000 
 20190225, 0600, 9.900000 
 20190225, 0700, 9.600000 
 20190225, 0800, 7.700000 
 20190225, 0900, 6.600000 
 20190225, 1000, 5.500000 
 20190225, 1100, 5.000000 
 20190225, 1200, 3.900000 
 20190225, 1300, 2.800000 
 20190225, 1400, 2.100000 
 20190225, 1500, 1.100000 
 20190225, 1600, 0.400000 
 20190225, 1700, 0.100000 
 20190225, 1800, -0.200000 
 20190225, 1900, -0.800000 
 20190225, 2000, -1.000000 
 20190225, 2100, -1.400000 
 20190225, 2200, -0.700000 
 20190225, 2300, 1.500000 
 20190226, 0000, 4.800000 
 20190226, 0100, 7.700000 
 20190226, 0200, 9.300000 
 20190226, 0300, 9.500000 
 20190226, 0400, 10.800000 
 20190226, 0500, 11.600000 
 20190226, 0600, 11.500000 
 20190226, 0700, 10.100000 
 20190226, 0800, 8.300000 
 20190226, 0900, 7.200000 
 20190226, 1000, 7.000000 
 20190226, 1100, 6.500000 
 20190226, 1200, 6.300000 
 20190226, 1300, 6.300000 
 20190226, 1400, 5.900000 
 20190226, 1500, 5.600000 
 20190226, 1600, 5.400000 
 20190226, 1700, 5.400000 
 20190226, 1800, 5.200000 
 20190226, 1900, 5.200000 
 20190226, 2000, 5.400000 
 20190226, 2100, 5.100000 
 20190226, 2200, 5.000000 
 20190226, 2300, 7.200000 
 20190227, 0000, 9.700000 
 20190227, 0100, 11.200000 
 20190227, 0200, 12.000000 
 20190227, 0300, 12.800000 
 20190227, 0400, 13.400000 
 20190227, 0500, 12.400000 
 20190227, 0600, 12.400000 
 20190227, 0700, 10.800000 
 20190227, 0800, 9.400000 
 20190227, 0900, 8.200000 
 20190227, 1000, 7.100000 
 20190227, 1100, 6.400000 
 20190227, 1200, 5.800000 
 20190227, 1300, 5.200000 
 20190227, 1400, 4.700000 
 20190227, 1500, 4.400000 
 20190227, 1600, 3.500000 
 20190227, 1700, 3.200000 
 20190227, 1800, 2.800000 
 20190227, 1900, 2.300000 
 20190227, 2000, 2.200000 
 20190227, 2100, 2.000000 
 20190227, 2200, 2.700000 
 20190227, 2300, 4.300000 
 20190228, 0000, 7.000000 
 20190228, 0100, 9.400000 
 20190228, 0200, 10.800000 
 20190228, 0300, 12.000000 
 20190228, 0400, 12.200000 
 20190228, 0500, 12.600000 
 20190228, 0600, 12.000000 
 20190228, 0700, 10.600000 
 20190228, 0800, 9.200000 
 20190228, 0900, 7.900000 
 20190228, 1000, 6.400000 
 20190228, 1100, 6.100000 
 20190228, 1200, 5.800000 
 20190228, 1300, 5.100000 
 20190228, 1400, 4.400000 
 20190228, 1500, 3.900000 
 20190228, 1600, 3.000000 
 20190228, 1700, 2.700000 
 20190228, 1800, 2.200000 
 20190228, 1900, 1.800000 
 20190228, 2000, 1.800000 
 20190228, 2100, 1.300000 
 20190228, 2200, 2.000000 
 20190228, 2300, 4.100000 
 20190301, 0000, 7.400000 
 20190301, 0100, 9.700000 
 20190301, 0200, 11.300000 
 20190301, 0300, 12.400000 
 20190301, 0400, 12.200000 
 20190301, 0500, 12.800000 
 20190301, 0600, 12.500000 
 20190301, 0700, 11.300000 
 20190301, 0800, 9.600000 
 20190301, 0900, 8.000000 
 20190301, 1000, 6.800000 
 20190301, 1100, 6.300000 
 20190301, 1200, 6.800000 
 20190301, 1300, 5.300000 
 20190301, 1400, 4.500000 
 20190301, 1500, 4.000000 
 20190301, 1600, 3.800000 
 20190301, 1700, 3.300000 
 20190301, 1800, 2.600000 
 20190301, 1900, 1.900000 
 20190301, 2000, 1.800000 
 20190301, 2100, 1.600000 
 20190301, 2200, 1.700000 
 20190301, 2300, 4.400000 
 20190302, 0000, 7.600000 
 20190302, 0100, 10.300000 
 20190302, 0200, 12.300000 
 20190302, 0300, 13.500000 
 20190302, 0400, 14.400000 
 20190302, 0500, 14.500000 
 20190302, 0600, 14.100000 
 20190302, 0700, 13.000000 
 20190302, 0800, 11.400000 
 20190302, 0900, 10.200000 
 20190302, 1000, 9.500000 
 20190302, 1100, 8.600000 
 20190302, 1200, 7.700000 
 20190302, 1300, 7.100000 
 20190302, 1400, 6.600000 
 20190302, 1500, 5.600000 
 20190302, 1600, 5.100000 
 20190302, 1700, 5.000000 
 20190302, 1800, 4.600000 
 20190302, 1900, 3.900000 
 20190302, 2000, 3.300000 
 20190302, 2100, 2.700000 
 20190302, 2200, 2.900000 
 20190302, 2300, 5.400000 
 20190303, 0000, 9.300000 
 20190303, 0100, 12.900000 
 20190303, 0200, 14.400000 
 20190303, 0300, 15.500000 
 20190303, 0400, 16.100000 
 20190303, 0500, 15.700000 
 20190303, 0600, 14.800000 
 20190303, 0700, 13.600000 
 20190303, 0800, 12.700000 
 20190303, 0900, 11.800000 
 20190303, 1000, 11.200000 
 20190303, 1100, 10.400000 
 20190303, 1200, 9.900000 
 20190303, 1300, 9.200000 
 20190303, 1400, 8.600000 
 20190303, 1500, 7.800000 
 20190303, 1600, 7.600000 
 20190303, 1700, 7.300000 
 20190303, 1800, 7.000000 
 20190303, 1900, 6.400000 
 20190303, 2000, 5.700000 
 20190303, 2100, 5.000000 
 20190303, 2200, 5.700000 
 20190303, 2300, 7.500000 
 20190304, 0000, 10.200000 
 20190304, 0100, 12.300000 
 20190304, 0200, 14.400000 
 20190304, 0300, 15.000000 
 20190304, 0400, 15.700000 
 20190304, 0500, 15.900000 
 20190304, 0600, 15.500000 
 20190304, 0700, 14.100000 
 20190304, 0800, 11.900000 
 20190304, 0900, 10.700000 
 20190304, 1000, 9.700000 
 20190304, 1100, 9.000000 
 20190304, 1200, 8.000000 
 20190304, 1300, 7.000000 
 20190304, 1400, 6.300000 
 20190304, 1500, 5.800000 
 20190304, 1600, 5.700000 
 20190304, 1700, 5.600000 
 20190304, 1800, 5.700000 
 20190304, 1900, 5.900000 
 20190304, 2000, 5.900000 
 20190304, 2100, 5.800000 
 20190304, 2200, 6.200000 
 20190304, 2300, 6.800000 
 20190305, 0000, 7.700000 
 20190305, 0100, 9.500000 
 20190305, 0200, 11.200000 
 20190305, 0300, 12.300000 
 20190305, 0400, 12.800000 
 20190305, 0500, 12.500000 
 20190305, 0600, 11.900000 
 20190305, 0700, 10.800000 
 20190305, 0800, 9.400000 
 20190305, 0900, 8.700000 
 20190305, 1000, 8.200000 
 20190305, 1100, 7.900000 
 20190305, 1200, 7.800000 
 20190305, 1300, 7.600000 
 20190305, 1400, 7.500000 
 20190305, 1500, 7.400000 
 20190305, 1600, 7.000000 
 20190305, 1700, 7.100000 
 20190305, 1800, 7.000000 
 20190305, 1900, 6.700000 
 20190305, 2000, 6.500000 
 20190305, 2100, 5.900000 
 20190305, 2200, 5.700000 
 20190305, 2300, 7.500000 
 20190306, 0000, 8.400000 
 20190306, 0100, 9.700000 
 20190306, 0200, 10.500000 
 20190306, 0300, 10.100000 
 20190306, 0400, 10.300000 
 20190306, 0500, 11.700000 
 20190306, 0600, 11.900000 
 20190306, 0700, 11.600000 
 20190306, 0800, 10.300000 
 20190306, 0900, 9.200000 
 20190306, 1000, 8.400000 
 20190306, 1100, 7.700000 
 20190306, 1200, 7.300000 
 20190306, 1300, 6.600000 
 20190306, 1400, 6.200000 
 20190306, 1500, 5.500000 
 20190306, 1600, 5.100000 
 20190306, 1700, 4.500000 
 20190306, 1800, 4.100000 
 20190306, 1900, 3.600000 
 20190306, 2000, 3.200000 
 20190306, 2100, 3.300000 
 20190306, 2200, 3.800000 
 20190306, 2300, 5.600000 
 20190307, 0000, 8.600000 
 20190307, 0100, 9.500000 
 20190307, 0200, 11.200000 
 20190307, 0300, 12.000000 
 20190307, 0400, 12.300000 
 20190307, 0500, 12.200000 
 20190307, 0600, 12.500000 
 20190307, 0700, 11.200000 
 20190307, 0800, 9.200000 
 20190307, 0900, 8.900000 
 20190307, 1000, 8.900000 
 20190307, 1100, 6.300000 
 20190307, 1200, 5.600000 
 20190307, 1300, 5.000000 
 20190307, 1400, 3.800000 
 20190307, 1500, 3.100000 
 20190307, 1600, 2.900000 
 20190307, 1700, 2.500000 
 20190307, 1800, 2.000000 
 20190307, 1900, 1.100000 
 20190307, 2000, 1.000000 
 20190307, 2100, 0.600000 
 20190307, 2200, 1.700000 
 20190307, 2300, 4.300000 
 20190308, 0000, 7.300000 
 20190308, 0100, 9.600000 
 20190308, 0200, 11.100000 
 20190308, 0300, 12.200000 
 20190308, 0400, 12.900000 
 20190308, 0500, 12.800000 
 20190308, 0600, 12.700000 
 20190308, 0700, 11.200000 
 20190308, 0800, 9.100000 
 20190308, 0900, 7.400000 
 20190308, 1000, 5.800000 
 20190308, 1100, 4.700000 
 20190308, 1200, 3.700000 
 20190308, 1300, 3.100000 
 20190308, 1400, 2.600000 
 20190308, 1500, 2.000000 
 20190308, 1600, 1.700000 
 20190308, 1700, 1.300000 
 20190308, 1800, 0.500000 
 20190308, 1900, 0.300000 
 20190308, 2000, 0.000000 
 20190308, 2100, -0.300000 
 20190308, 2200, 1.000000 
 20190308, 2300, 3.900000 
 20190309, 0000, 6.300000 
 20190309, 0100, 9.000000 
 20190309, 0200, 11.000000 
 20190309, 0300, 12.000000 
 20190309, 0400, 13.000000 
 20190309, 0500, 14.500000 
 20190309, 0600, 13.800000 
 20190309, 0700, 13.400000 
 20190309, 0800, 11.300000 
 20190309, 0900, 10.200000 
 20190309, 1000, 9.600000 
 20190309, 1100, 8.700000 
 20190309, 1200, 7.800000 
 20190309, 1300, 7.400000 
 20190309, 1400, 7.200000 
 20190309, 1500, 7.000000 
 20190309, 1600, 7.100000 
 20190309, 1700, 7.000000 
 20190309, 1800, 6.800000 
 20190309, 1900, 7.000000 
 20190309, 2000, 7.000000 
 20190309, 2100, 6.800000 
 20190309, 2200, 7.200000 
 20190309, 2300, 8.600000 
 20190310, 0000, 10.100000 
 20190310, 0100, 11.400000 
 20190310, 0200, 13.100000 
 20190310, 0300, 14.200000 
